RND,model,MSE,LPIPS_alex,LPIPS_vgg,LPIPS_squeeze,LPIPS_alex_norsz,LPIPS_vgg_norsz,LPIPS_squeeze_norsz
119,Delta,0.030566556,0.4111725389957428,0.564719021320343,0.28689253330230713,0.08802580833435059,0.4650198221206665,0.12216372042894363
120,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Gaussian,0.007625909,0.30028223991394043,0.40646791458129883,0.21430881321430206,0.033261291682720184,0.41837671399116516,0.12882232666015625
120,GMM,0.007781938,0.3277168571949005,0.4399614930152893,0.2419382929801941,0.03697269409894943,0.4326496124267578,0.1310688853263855
120,Delta,0.0345049,0.4482342004776001,0.6456629037857056,0.37249889969825745,0.10506594926118851,0.5396941900253296,0.24736595153808594
121,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Gaussian,0.0056943595,0.2428981065750122,0.3110235929489136,0.16046364605426788,0.028511926531791687,0.326007604598999,0.23733782768249512
121,GMM,0.0056721573,0.23576559126377106,0.3092062771320343,0.16601982712745667,0.03018801473081112,0.31952181458473206,0.17992381751537323
121,Delta,0.044348177,0.4152447581291199,0.6314525604248047,0.31728899478912354,0.08766872435808182,0.4898007810115814,0.21791565418243408
122,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Gaussian,0.013491611,0.373665988445282,0.42983701825141907,0.2966945469379425,0.13022685050964355,0.456041157245636,0.3110750913619995
122,GMM,0.011310638,0.34765809774398804,0.3990660309791565,0.26197874546051025,0.09316138923168182,0.4317857623100281,0.2712363600730896
122,Delta,0.042746533,0.3013971149921417,0.44795894622802734,0.24183236062526703,0.07393389195203781,0.3074037730693817,0.09195176512002945
123,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Gaussian,0.007293319,0.30422136187553406,0.406705379486084,0.2391977161169052,0.03376713767647743,0.43552011251449585,0.21324501931667328
123,GMM,0.007931701,0.31379497051239014,0.4335837960243225,0.2554877996444702,0.04595515877008438,0.472821980714798,0.26684293150901794
123,Delta,0.029171655,0.4010687470436096,0.5784845352172852,0.35661131143569946,0.12374380230903625,0.5831823945045471,0.28051233291625977
124,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Gaussian,0.013208177,0.30072081089019775,0.43407121300697327,0.24643942713737488,0.032045237720012665,0.3743670582771301,0.28302064538002014
124,GMM,0.011959153,0.2834009826183319,0.41263091564178467,0.22534862160682678,0.03135320544242859,0.35142719745635986,0.2578136622905731
124,Delta,0.03515467,0.40725570917129517,0.6085495352745056,0.3156222701072693,0.07898872345685959,0.464702844619751,0.2327377200126648
125,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Gaussian,0.023940362,0.38380861282348633,0.48230254650115967,0.3263399004936218,0.08114692568778992,0.5084764957427979,0.32526880502700806
125,GMM,0.016963841,0.3519757390022278,0.4503224194049835,0.3069341480731964,0.06131564825773239,0.485252320766449,0.30584603548049927
125,Delta,0.0399158,0.36349600553512573,0.4327443242073059,0.2833364009857178,0.05168953910470009,0.4579249620437622,0.10141824930906296
126,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Gaussian,0.013621363,0.3331955075263977,0.43458038568496704,0.3290053606033325,0.0556473582983017,0.3444977402687073,0.3023757338523865
126,GMM,0.0092079565,0.268328994512558,0.3915301263332367,0.25490033626556396,0.033251576125621796,0.3042231798171997,0.17663657665252686
126,Delta,0.024349364,0.3050343990325928,0.4205671548843384,0.26018285751342773,0.048732198774814606,0.3115592896938324,0.15450431406497955
127,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Gaussian,0.009536017,0.3784564435482025,0.4377628564834595,0.34527701139450073,0.09561464190483093,0.4273066520690918,0.38161200284957886
127,GMM,0.008292004,0.35029590129852295,0.40576809644699097,0.3119584918022156,0.05957638472318649,0.3951927423477173,0.30221331119537354
127,Delta,0.032419648,0.48848190903663635,0.7293718457221985,0.42308932542800903,0.14959745109081268,0.580043613910675,0.3312551975250244
128,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Gaussian,0.04095761,0.4336158037185669,0.5307518839836121,0.3564798831939697,0.06346017867326736,0.5160455107688904,0.40628698468208313
128,GMM,0.041197058,0.4256489872932434,0.5223023295402527,0.345425546169281,0.0605916753411293,0.49148818850517273,0.3883212208747864
128,Delta,0.05399682,0.3995029628276825,0.4927475154399872,0.30925846099853516,0.05492524802684784,0.5017746090888977,0.21092864871025085
129,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Gaussian,0.015005752,0.32550477981567383,0.4389391541481018,0.24439704418182373,0.06033695861697197,0.4013599753379822,0.2627764344215393
129,GMM,0.014895258,0.32549089193344116,0.44831541180610657,0.24507957696914673,0.05544459447264671,0.3908563554286957,0.2029845416545868
129,Delta,0.05661561,0.42648547887802124,0.5686376094818115,0.3303698003292084,0.06474510580301285,0.4860813617706299,0.16325870156288147
130,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Gaussian,0.008499075,0.2611091732978821,0.3555307388305664,0.2086380571126938,0.07184232026338577,0.4135904908180237,0.25707414746284485
130,GMM,0.007913698,0.2481130063533783,0.34209710359573364,0.1952958106994629,0.04602282866835594,0.3826489746570587,0.21188192069530487
130,Delta,0.049583178,0.3936481177806854,0.6256191730499268,0.3213190734386444,0.09889265149831772,0.5665029287338257,0.22156929969787598
131,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Gaussian,0.009767873,0.35297805070877075,0.41411736607551575,0.27952513098716736,0.04790521413087845,0.46724265813827515,0.4262889623641968
131,GMM,0.00863465,0.3180972635746002,0.3836578130722046,0.24813130497932434,0.04171733558177948,0.4379368722438812,0.33671480417251587
131,Delta,0.041911114,0.49308112263679504,0.6607530117034912,0.392855167388916,0.08742634952068329,0.5490332841873169,0.37887609004974365
132,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Gaussian,0.008818653,0.287842333316803,0.38183271884918213,0.23110546171665192,0.04001535475254059,0.45110368728637695,0.3085406720638275
132,GMM,0.009436335,0.29877644777297974,0.40062659978866577,0.24262386560440063,0.04169284552335739,0.450447678565979,0.2977640926837921
132,Delta,0.059548106,0.46173080801963806,0.6186589002609253,0.37073642015457153,0.0999268963932991,0.6170191764831543,0.28275027871131897
133,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Gaussian,0.011198662,0.3857814073562622,0.4808170795440674,0.34695887565612793,0.1603584736585617,0.45928192138671875,0.3316916823387146
133,GMM,0.009308574,0.36121904850006104,0.43579238653182983,0.3095771372318268,0.12214376032352448,0.4299856126308441,0.2731528878211975
133,Delta,0.021977665,0.3832743763923645,0.4547719657421112,0.3083752989768982,0.12767145037651062,0.46076133847236633,0.14623384177684784
134,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Gaussian,0.014262759,0.3591363728046417,0.4310491681098938,0.2752781808376312,0.07354659587144852,0.43568316102027893,0.40130096673965454
134,GMM,0.016077274,0.35592108964920044,0.4689611792564392,0.29255402088165283,0.09681542217731476,0.47180408239364624,0.4663834571838379
134,Delta,0.053327918,0.44551515579223633,0.6005560159683228,0.3651779592037201,0.09846034646034241,0.546234130859375,0.1925368756055832
135,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Gaussian,0.011507413,0.38608479499816895,0.4574959874153137,0.2775341272354126,0.048164136707782745,0.4080698490142822,0.3303805887699127
135,GMM,0.011657716,0.3701355457305908,0.47041118144989014,0.26557624340057373,0.04875275120139122,0.39806509017944336,0.28049391508102417
135,Delta,0.059143495,0.5174811482429504,0.6907879114151001,0.3893025815486908,0.10101918131113052,0.5327876210212708,0.26401370763778687
136,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Gaussian,0.012966833,0.40692418813705444,0.495413601398468,0.42165106534957886,0.1267223358154297,0.4885346293449402,0.35805365443229675
136,GMM,0.0086037675,0.3406297564506531,0.4499131143093109,0.3552860915660858,0.10175187885761261,0.4541144371032715,0.3091743290424347
136,Delta,0.061403353,0.5575491786003113,0.574843168258667,0.44631391763687134,0.16757774353027344,0.5528712868690491,0.3629077672958374
137,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Gaussian,0.005286183,0.20389896631240845,0.2810497283935547,0.15667878091335297,0.02792782336473465,0.3443455398082733,0.14424651861190796
137,GMM,0.0038127068,0.21062448620796204,0.2932363450527191,0.14791561663150787,0.01997367851436138,0.30743885040283203,0.12584181129932404
137,Delta,0.03934074,0.4116716682910919,0.6462077498435974,0.3427093029022217,0.08361756801605225,0.5521423816680908,0.20307576656341553
138,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Gaussian,0.0066987867,0.27382075786590576,0.3425837457180023,0.20477956533432007,0.07062463462352753,0.3537769615650177,0.25680646300315857
138,GMM,0.005367788,0.2529330253601074,0.3358025848865509,0.18989220261573792,0.06329034268856049,0.34056735038757324,0.2258618175983429
138,Delta,0.029045025,0.3673539459705353,0.6128235459327698,0.2943478524684906,0.10546983778476715,0.4203639626502991,0.19043168425559998
139,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Gaussian,0.01923856,0.3659452199935913,0.4299251139163971,0.2605467438697815,0.06431561708450317,0.42183589935302734,0.21753545105457306
139,GMM,0.016400738,0.3205367624759674,0.3914586007595062,0.23481439054012299,0.05107802152633667,0.37903061509132385,0.21065948903560638
139,Delta,0.04235482,0.42114368081092834,0.6592931747436523,0.343798965215683,0.0784372091293335,0.5679508447647095,0.21044811606407166
140,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Gaussian,0.034136556,0.455026775598526,0.4937785565853119,0.3577345907688141,0.10539324581623077,0.5015072226524353,0.46916794776916504
140,GMM,0.031143153,0.44334280490875244,0.4677101969718933,0.33641520142555237,0.08117660880088806,0.4615170359611511,0.38813337683677673
140,Delta,0.077239476,0.41916459798812866,0.5897596478462219,0.31820523738861084,0.1254720538854599,0.5106617212295532,0.25087475776672363
141,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Gaussian,0.012248687,0.3456687331199646,0.44503533840179443,0.3113813102245331,0.044173140078783035,0.368500679731369,0.24013927578926086
141,GMM,0.011054837,0.31944841146469116,0.44600462913513184,0.2870977818965912,0.04249909520149231,0.3597562611103058,0.2409103363752365
141,Delta,0.030503392,0.39796867966651917,0.5574550628662109,0.36108407378196716,0.05991619825363159,0.5299468040466309,0.18263745307922363
142,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Gaussian,0.020058392,0.36328810453414917,0.44261103868484497,0.2484128326177597,0.06268972158432007,0.42971405386924744,0.3718473017215729
142,GMM,0.017729836,0.3477589786052704,0.43982842564582825,0.2425106018781662,0.04852361977100372,0.38509100675582886,0.32983818650245667
142,Delta,0.06653552,0.4890652000904083,0.5483652353286743,0.3985137939453125,0.08337106555700302,0.5497851967811584,0.18950770795345306
143,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Gaussian,0.008653288,0.27483415603637695,0.39428794384002686,0.21006473898887634,0.04885745421051979,0.37584391236305237,0.3268958628177643
143,GMM,0.009094083,0.27343082427978516,0.42273446917533875,0.22052420675754547,0.038670528680086136,0.4175354838371277,0.3252101242542267
143,Delta,0.030458674,0.3910057246685028,0.5574413537979126,0.32242056727409363,0.12260306626558304,0.43889445066452026,0.1784452348947525
144,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Gaussian,0.0068018013,0.2772732079029083,0.38022398948669434,0.2420787215232849,0.05577621981501579,0.4393516182899475,0.2876523733139038
144,GMM,0.0064000976,0.26883798837661743,0.3717590272426605,0.23015755414962769,0.04429556801915169,0.43920180201530457,0.28730106353759766
144,Delta,0.049064357,0.4338718056678772,0.564353346824646,0.3473243713378906,0.06176770478487015,0.5053660273551941,0.18123996257781982
145,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Gaussian,0.0061746933,0.21865488588809967,0.2932780385017395,0.16231505572795868,0.04497469961643219,0.2481001317501068,0.1369982361793518
145,GMM,0.00937057,0.27466997504234314,0.3616296350955963,0.19149170815944672,0.04251473769545555,0.29534968733787537,0.13981111347675323
145,Delta,0.05205251,0.4744897782802582,0.6058697700500488,0.360810786485672,0.10577823966741562,0.55537348985672,0.3926416039466858
146,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Gaussian,0.02063677,0.37109309434890747,0.40550315380096436,0.2684813141822815,0.07786991447210312,0.4644378125667572,0.27096766233444214
146,GMM,0.014621767,0.31057488918304443,0.3654666244983673,0.22633719444274902,0.04616115614771843,0.4181068539619446,0.2008907049894333
146,Delta,0.06901241,0.4110259413719177,0.4845118820667267,0.30713117122650146,0.07148028165102005,0.4797400236129761,0.11980299651622772
147,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Gaussian,0.008500853,0.4407258927822113,0.48869919776916504,0.367095947265625,0.05552402883768082,0.5090631246566772,0.39142459630966187
147,GMM,0.0062665404,0.41890081763267517,0.48164698481559753,0.3486190438270569,0.0519234761595726,0.5117344856262207,0.4071807265281677
147,Delta,0.027949467,0.3806082606315613,0.48258262872695923,0.299197256565094,0.18726329505443573,0.505846381187439,0.21895024180412292
148,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Gaussian,0.014815629,0.33057183027267456,0.3765203356742859,0.24947649240493774,0.1393592655658722,0.4245873987674713,0.3710518479347229
148,GMM,0.014954689,0.3450177311897278,0.3910278081893921,0.24956370890140533,0.13905610144138336,0.4215856194496155,0.37199386954307556
148,Delta,0.06211406,0.41601860523223877,0.5339042544364929,0.2928990125656128,0.12844467163085938,0.46694526076316833,0.28393998742103577
149,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Gaussian,0.017174909,0.33495593070983887,0.4139576554298401,0.26242944598197937,0.05657930672168732,0.4134834408760071,0.2124430537223816
149,GMM,0.017184122,0.32459497451782227,0.4291095733642578,0.27356767654418945,0.049378879368305206,0.39905375242233276,0.20450378954410553
149,Delta,0.071917675,0.47516152262687683,0.6775020956993103,0.36293452978134155,0.12934690713882446,0.48965415358543396,0.24043124914169312
150,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Gaussian,0.017222287,0.3743802607059479,0.45424652099609375,0.30270877480506897,0.15240661799907684,0.43708375096321106,0.2985343337059021
150,GMM,0.012323556,0.30659735202789307,0.40103673934936523,0.23962506651878357,0.08885865658521652,0.3862077593803406,0.21758288145065308
150,Delta,0.073179334,0.4926493167877197,0.5964195132255554,0.37555962800979614,0.2290753722190857,0.5112103223800659,0.31763598322868347
151,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Gaussian,0.009635327,0.26620766520500183,0.3201458156108856,0.21800152957439423,0.07047467678785324,0.2553722560405731,0.18543186783790588
151,GMM,0.0062958114,0.22087596356868744,0.2817610204219818,0.1773465871810913,0.05890969559550285,0.20653043687343597,0.15300965309143066
151,Delta,0.023655461,0.4041838049888611,0.5709496736526489,0.31092533469200134,0.1445906162261963,0.5888690948486328,0.22388797998428345
152,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Gaussian,0.017061517,0.3326477110385895,0.43179434537887573,0.2783392071723938,0.05487346276640892,0.4081191420555115,0.2830108106136322
152,GMM,0.016931443,0.3334866762161255,0.4265574812889099,0.2881085276603699,0.04856342077255249,0.35808616876602173,0.26038143038749695
152,Delta,0.050587554,0.38366639614105225,0.5132148265838623,0.3195335566997528,0.09489288181066513,0.4185663163661957,0.2520579993724823
153,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Gaussian,0.0131736,0.3716633915901184,0.4604245126247406,0.3471486568450928,0.054749276489019394,0.4549112915992737,0.3409971296787262
153,GMM,0.008903517,0.31633633375167847,0.4152127504348755,0.2863560616970062,0.030419694259762764,0.398097962141037,0.28516364097595215
153,Delta,0.03736269,0.48356008529663086,0.5234800577163696,0.38703078031539917,0.11442828178405762,0.5058572292327881,0.28979384899139404
154,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Gaussian,0.004595593,0.20246508717536926,0.25343888998031616,0.12998707592487335,0.02077290788292885,0.24858057498931885,0.13500279188156128
154,GMM,0.003813968,0.17892751097679138,0.2563616633415222,0.125599667429924,0.01978897489607334,0.2277335375547409,0.11335951089859009
154,Delta,0.039665163,0.4571991264820099,0.6023913621902466,0.3891344368457794,0.1671895682811737,0.5464047193527222,0.30643269419670105
155,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Gaussian,0.021690652,0.4008842408657074,0.5093719363212585,0.3657636046409607,0.15220287442207336,0.49464595317840576,0.32506781816482544
155,GMM,0.015458919,0.30987709760665894,0.445691853761673,0.3013477027416229,0.10148635506629944,0.4437645673751831,0.26042184233665466
155,Delta,0.033904973,0.37325191497802734,0.4056383967399597,0.2746937572956085,0.13608871400356293,0.4626771807670593,0.17196105420589447
156,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Gaussian,0.010997583,0.3464215397834778,0.43581438064575195,0.2918510138988495,0.07094109058380127,0.41514772176742554,0.36906617879867554
156,GMM,0.012105244,0.3660891652107239,0.46418434381484985,0.31347814202308655,0.0809517577290535,0.42870229482650757,0.3938691020011902
156,Delta,0.025187552,0.4200637936592102,0.5909692049026489,0.3608545660972595,0.13470657169818878,0.40709617733955383,0.17280153930187225
157,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Gaussian,0.008159988,0.27687686681747437,0.39831608533859253,0.22433790564537048,0.026633944362401962,0.39294111728668213,0.2748338282108307
157,GMM,0.008005234,0.28619614243507385,0.3907610774040222,0.21631796658039093,0.025338830426335335,0.3807746171951294,0.24353262782096863
157,Delta,0.05792743,0.46544891595840454,0.5540404915809631,0.3547370433807373,0.07299957424402237,0.5403240323066711,0.24869662523269653
158,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Gaussian,0.0068582594,0.37266045808792114,0.4465493857860565,0.291582852602005,0.0856892317533493,0.47555607557296753,0.47370272874832153
158,GMM,0.005547481,0.33954864740371704,0.4306981563568115,0.2604893743991852,0.06986115872859955,0.4460250437259674,0.4475398659706116
158,Delta,0.0583553,0.5479893088340759,0.65012526512146,0.41213515400886536,0.2149243950843811,0.5936474204063416,0.334072083234787
159,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Gaussian,0.012436942,0.317812442779541,0.4110177457332611,0.2319258749485016,0.061433397233486176,0.3901557922363281,0.2819466292858124
159,GMM,0.011837765,0.28793516755104065,0.39267826080322266,0.21980005502700806,0.05608561635017395,0.3544984459877014,0.23272572457790375
159,Delta,0.078595854,0.5370006561279297,0.7188334465026855,0.4559580981731415,0.09037977457046509,0.6007782816886902,0.25906872749328613
160,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Gaussian,0.027883768,0.3611856997013092,0.41635578870773315,0.25865381956100464,0.11734597384929657,0.4503515958786011,0.2741752862930298
160,GMM,0.018352011,0.3068859577178955,0.37364137172698975,0.2255362570285797,0.0725657045841217,0.41701066493988037,0.17400214076042175
160,Delta,0.058935795,0.4239710867404938,0.48735809326171875,0.34406179189682007,0.1300467848777771,0.509570300579071,0.23617061972618103
161,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Gaussian,0.02304026,0.3998517692089081,0.4559444785118103,0.3050442337989807,0.0665292963385582,0.4221072494983673,0.20558325946331024
161,GMM,0.014052757,0.34509435296058655,0.4140769839286804,0.2549270689487457,0.041909556835889816,0.35010960698127747,0.1980685442686081
161,Delta,0.057026118,0.44033366441726685,0.4531925320625305,0.31429463624954224,0.04913594201207161,0.4476490616798401,0.24296057224273682
162,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Gaussian,0.012631009,0.31815195083618164,0.40330350399017334,0.24095366895198822,0.060866501182317734,0.39294856786727905,0.18126314878463745
162,GMM,0.012634645,0.31395429372787476,0.42189568281173706,0.25288960337638855,0.0597589947283268,0.3628889322280884,0.19026166200637817
162,Delta,0.033661544,0.41376009583473206,0.5817121267318726,0.3131241202354431,0.11199530959129333,0.5040253400802612,0.19201777875423431
163,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Gaussian,0.009170047,0.3696708679199219,0.4583798050880432,0.2713600695133209,0.03268304094672203,0.4067990481853485,0.24073302745819092
163,GMM,0.008674309,0.35124218463897705,0.45926252007484436,0.26218101382255554,0.03100953809916973,0.4176795482635498,0.2342994213104248
163,Delta,0.031662557,0.3821936547756195,0.5499752759933472,0.2954080402851105,0.06828268617391586,0.46065086126327515,0.18607521057128906
164,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Gaussian,0.010819431,0.31796085834503174,0.4293869137763977,0.239087775349617,0.025865960866212845,0.39317095279693604,0.18849201500415802
164,GMM,0.009654065,0.2782723307609558,0.41258108615875244,0.21402592957019806,0.02140083909034729,0.3584834933280945,0.15334758162498474
164,Delta,0.043459076,0.432429701089859,0.6332640051841736,0.3308161795139313,0.08534298092126846,0.4402083158493042,0.1885155439376831
165,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Gaussian,0.0043942486,0.20868024230003357,0.28118640184402466,0.15975522994995117,0.0405266173183918,0.2776696979999542,0.10185787081718445
165,GMM,0.0030342247,0.1974768340587616,0.28641122579574585,0.14616422355175018,0.035520318895578384,0.26818233728408813,0.07762772589921951
165,Delta,0.020812755,0.3433959484100342,0.5267757773399353,0.28183114528656006,0.12764562666416168,0.4951481819152832,0.32000207901000977
166,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Gaussian,0.032627013,0.4269882142543793,0.45621779561042786,0.3573698103427887,0.15710176527500153,0.5316781401634216,0.4258846044540405
166,GMM,0.029014936,0.3843227028846741,0.4119703769683838,0.3179226219654083,0.12436190247535706,0.5096495747566223,0.375555157661438
166,Delta,0.11718372,0.5970155596733093,0.6210097670555115,0.47077447175979614,0.1980942040681839,0.5529504418373108,0.32145604491233826
167,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Gaussian,0.010445115,0.27949056029319763,0.41027557849884033,0.2409321814775467,0.022860445082187653,0.43780457973480225,0.33950018882751465
167,GMM,0.010528197,0.27709871530532837,0.4162313640117645,0.24510392546653748,0.02647196128964424,0.4379245340824127,0.35793009400367737
167,Delta,0.046628196,0.4143576920032501,0.5665504336357117,0.31745097041130066,0.07230519503355026,0.4937635064125061,0.19347453117370605
168,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Gaussian,0.018371575,0.3637121319770813,0.45586803555488586,0.2655971050262451,0.11282582581043243,0.38544169068336487,0.2985590696334839
168,GMM,0.014955852,0.2931881546974182,0.406039834022522,0.20829206705093384,0.07531983405351639,0.33696454763412476,0.22790822386741638
168,Delta,0.0383154,0.33624765276908875,0.4700847268104553,0.24321401119232178,0.06613200157880783,0.334300696849823,0.201480895280838
169,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Gaussian,0.0073565017,0.2617579400539398,0.3205852210521698,0.20122411847114563,0.03296782821416855,0.4570208787918091,0.2848038077354431
169,GMM,0.0068302713,0.2533684968948364,0.3177480101585388,0.18837720155715942,0.027497276663780212,0.43973374366760254,0.27851974964141846
169,Delta,0.043000232,0.3894485831260681,0.5622798204421997,0.27117544412612915,0.11208498477935791,0.5323270559310913,0.24155592918395996
170,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Gaussian,0.037326526,0.40198585391044617,0.5105020999908447,0.3025607168674469,0.07930456846952438,0.4923282265663147,0.36861538887023926
170,GMM,0.035487276,0.4024945795536041,0.5031290054321289,0.29618412256240845,0.06372088193893433,0.46483656764030457,0.344770610332489
170,Delta,0.0808788,0.36987215280532837,0.46277791261672974,0.27160224318504333,0.06026332080364227,0.4202125072479248,0.17138586938381195
171,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Gaussian,0.011837766,0.39601466059684753,0.4811411499977112,0.38641250133514404,0.1463574767112732,0.4890800714492798,0.4018878638744354
171,GMM,0.00861816,0.31125572323799133,0.41653817892074585,0.3119569420814514,0.11427298188209534,0.39865466952323914,0.29531025886535645
171,Delta,0.036023144,0.5080088973045349,0.5722917318344116,0.45945802330970764,0.19941425323486328,0.6191659569740295,0.2942977845668793
172,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Gaussian,0.007054213,0.20944622159004211,0.30592212080955505,0.15741920471191406,0.0655689463019371,0.38191676139831543,0.2592507302761078
172,GMM,0.0063160253,0.20632874965667725,0.2942969501018524,0.14293892681598663,0.050516508519649506,0.37303996086120605,0.1661999374628067
172,Delta,0.059451226,0.4245834946632385,0.6343338489532471,0.3357234001159668,0.13372212648391724,0.5407911539077759,0.2537376284599304
173,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Gaussian,0.023981055,0.5224847197532654,0.5577181577682495,0.42590469121932983,0.10818806290626526,0.5438202619552612,0.33249297738075256
173,GMM,0.016717589,0.4352654814720154,0.49054422974586487,0.3706286549568176,0.08919304609298706,0.4884040057659149,0.3047705888748169
173,Delta,0.014486226,0.2585337460041046,0.24608084559440613,0.19226020574569702,0.053809963166713715,0.28526145219802856,0.0638565719127655
174,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Gaussian,0.0066494406,0.3571837842464447,0.42815881967544556,0.3279190957546234,0.08117993921041489,0.47320765256881714,0.32784929871559143
174,GMM,0.006725148,0.34678027033805847,0.43708211183547974,0.3135127127170563,0.08747038245201111,0.4777989387512207,0.32264596223831177
174,Delta,0.033329006,0.3427056074142456,0.4525371789932251,0.2840946614742279,0.10773318260908127,0.4480704069137573,0.24679529666900635
175,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Gaussian,0.013976366,0.3879753649234772,0.49384230375289917,0.32629209756851196,0.12911227345466614,0.49916234612464905,0.3989606201648712
175,GMM,0.01368332,0.39915168285369873,0.5158827304840088,0.3208979070186615,0.11452582478523254,0.5026805400848389,0.3790304660797119
175,Delta,0.05516134,0.5175251960754395,0.6364330053329468,0.45285695791244507,0.10925561189651489,0.5580389499664307,0.27582836151123047
176,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Gaussian,0.015255696,0.3408677279949188,0.43413427472114563,0.25372931361198425,0.050810884684324265,0.459879606962204,0.26943808794021606
176,GMM,0.013055275,0.3115397095680237,0.410683810710907,0.23632997274398804,0.040758345276117325,0.415532648563385,0.22689619660377502
176,Delta,0.055289615,0.38101983070373535,0.5030536651611328,0.31434428691864014,0.11448220908641815,0.4511949419975281,0.20687241852283478
177,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Gaussian,0.007194299,0.2735307216644287,0.3598991930484772,0.19738976657390594,0.0363050140440464,0.41587427258491516,0.27407824993133545
177,GMM,0.0067613474,0.2583250105381012,0.3409789502620697,0.17988190054893494,0.024884434416890144,0.4164087176322937,0.27530017495155334
177,Delta,0.06966481,0.4367184340953827,0.5753939151763916,0.338518351316452,0.044081442058086395,0.45673537254333496,0.12153731286525726
178,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Gaussian,0.012731443,0.326419860124588,0.4065592885017395,0.2727612853050232,0.1351011097431183,0.35624998807907104,0.2837701737880707
178,GMM,0.013329309,0.3338519036769867,0.4309675693511963,0.28368526697158813,0.15205970406532288,0.39425528049468994,0.28646373748779297
178,Delta,0.047690213,0.4864742159843445,0.5724319219589233,0.40128055214881897,0.18063881993293762,0.5497675538063049,0.3735605478286743
179,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
